PAS ID,Make,Model,Variant,Transmission,Fuel,Cubic Capacity
1014764,Hyundai,i10,1.1 ASTA WS GLS,Automatic,PETROL,1086
1014765,Hyundai,i10,1.1 ASTA WS GLS AT,Automatic,PETROL,1086
1014766,Hyundai,i10,1.1 SPORTZ GLS,Automatic,PETROL,1086
1014767,Hyundai,i10,1.1 SPORTZ GLS AT,Automatic,PETROL,1086
1014768,Hyundai,i10,1.1 SPORTZ GLS AT KAPPA,Automatic,PETROL,1086
1014769,Hyundai,i10,1.1 SPORTZ GLS KAPPA,Automatic,PETROL,1086
1014770,Hyundai,i10,1.2 MAGNA GL,Automatic,PETROL,1197
1014771,Hyundai,i20,1.4 ASTA AVN AT,Automatic,PETROL,1396
1014772,Hyundai,Santa Fe,2.4 4WD LT AT,Automatic,DIESEL,2359
1018931,Hyundai,Santro Xing,GLS PLUS AUDIO (1086 cc),MANUAL,Petrol,1086
1014781,Hyundai,Santro,1.1 LX,Automatic,PETROL,1086
1006885,Hyundai,Santro Xing,Erlx XL,Manual,PETROL,1086
1006883,Hyundai,Santro,LP,Manual,PETROL,999
1006884,Hyundai,Santro,LP,Manual,PETROL,1086
1006886,Hyundai,Santro Xing,XL,Manual,PETROL,1086
1014778,Hyundai,Santro,1.1 LP,Automatic,LPG,1086
1006879,Hyundai,Santro,AT,Automatic,PETROL,999
1014773,Hyundai,Santro,1.0 BASE,Automatic,PETROL,999
1014774,Hyundai,Santro,1.0 DX,Automatic,CNG,999
1006848,Hyundai,Santro,LS,Manual,PETROL,999
1006875,Hyundai,Santro,LS,Manual,PETROL,1086
1006876,Hyundai,Santro Xing,XP,Manual,PETROL,1086
1006874,Hyundai,Santro,DX,Manual,PETROL,999
1020236,Hyundai,Santro Xing,XL eRLX - Euro III,Manual,PETROL,1086
1014779,Hyundai,Santro,1.1 LP ZIP PLUS,Automatic,PETROL,1086
1014780,Hyundai,Santro,1.1 LS ZIP PLUS,Automatic,PETROL,1086
1014784,Hyundai,Santro,1.1 ZIP,Automatic,CNG,1086
1006869,Hyundai,Santro Xing,GL,Manual,PETROL,1086
1006822,Hyundai,Santro Xing,GL,Manual,INTERNAL_LPG_CNG,1086
1014776,Hyundai,Santro,1.1 GL,Automatic,PETROL,1086
1014782,Hyundai,Santro,1.1 X,Automatic,PETROL,1086
1014476,Hyundai,Santro Xing,LP,Automatic,PETROL,1086
1014796,Hyundai,Verna,1.6 CRDI,Automatic,DIESEL,1599
1014797,Hyundai,Verna,1.6 CRDI ABS,Automatic,DIESEL,1599
1014798,Hyundai,Xcent,1.1 U2,Automatic,DIESEL,1120
1014799,Jaguar,XE,XE PORTFOLIO,Automatic,PETROL,1999
1014800,Jaguar,XE,XE PURE,Automatic,PETROL,1999
1014801,JAGUAR,XFR,5.0 SC,Automatic,PETROL,5000
1014802,Jaguar,XF,3,Automatic,DIESEL,2993
1014803,Jaguar,XF,2.0 L PORTFOLIO,Automatic,PETROL,1999
1014804,Jaguar,XF,3.0 L PORTFOLIO,Automatic,DIESEL,2993
1014805,Jaguar,XF,5.0SUPERSPORT,Automatic,PETROL,5000
1014806,LAND ROVER,2 HSE,CBU,Automatic,DIESEL,2179
1014807,LAND ROVER,2 HSE,CKD,Automatic,DIESEL,2179
1014808,LAND ROVER,2S,2.2,Automatic,DIESEL,2179
1014809,LAND ROVER,2SEC,CKD,Automatic,DIESEL,2179
1014810,Land Rover,Discovery,43.0 TDV6 HSE,Automatic,PETROL,4300
1014811,Land Rover,Range Rover,2.2 PURE,Automatic,DIESEL,2179
1014812,Land Rover,Range Rover,3.0 SPORT TDV6,Automatic,DIESEL,2993
1014813,Land Rover,Range Rover,3.6 TDV8 VOGUE,Automatic,DIESEL,3600
1014814,Land Rover,Range Rover,4.2 SPORT,Automatic,PETROL,4197
1014815,Land Rover,Range Rover Evoque,HSE,Automatic,DIESEL,2179
1014816,Land Rover,Range Rover Evoque,HSE DYNAMIC,Automatic,DIESEL,2179
1014817,Land Rover,Range Rover Evoque,SE,Automatic,DIESEL,2179
1014818,Mahindra,Bolero,DI AC 2WD,Automatic,DIESEL,2523
1014819,Mahindra,Bolero,DI BSII 7S,Automatic,DIESEL,2523
1014820,Mahindra,Bolero,DI BSII 8S,Automatic,DIESEL,2523
1014821,Mahindra,Bolero,DI BSIII 7S,Automatic,DIESEL,2523
1014822,Mahindra,Bolero,DI BSIII 8S,Automatic,DIESEL,2523
1014823,Mahindra,Bolero,DIZ BSIII 7S,Automatic,DIESEL,2523
1014824,Mahindra,Bolero,EX 2WD 7STR,Automatic,DIESEL,2523
1014825,Mahindra,Bolero,PLUS - AC + PS BSIII,Automatic,DIESEL,2523
1014826,Mahindra,Bolero,PLUS - AC + PS BSIII 9S,Automatic,DIESEL,2523
1014827,Mahindra,Bolero,PLUS - AC BSII 7S,Automatic,DIESEL,2523
1014828,Mahindra,Bolero,PLUS - AC BSII 8S,Automatic,DIESEL,2523
1014829,Mahindra,Bolero,PLUS - AC BSIII,Automatic,DIESEL,2523
1014830,Mahindra,Bolero,PLUS AC + PS BSIII 7S,Automatic,DIESEL,2523
1014831,Mahindra,Bolero,PLUS AC BSIII 8S,Automatic,DIESEL,2523
1014832,Mahindra,Bolero,PLUS NON-AC BSIII 9S,Automatic,DIESEL,2523
1014833,Mahindra,Bolero,SLX 2WD 7 SEATER AC PS BS3,Automatic,DIESEL,2523
1014834,Mahindra,Bolero,SLX 2WD BSII,Automatic,DIESEL,2523
1014835,Mahindra,Bolero,SPL ED 7STR,Automatic,DIESEL,2179
1014836,Mahindra,Bolero,ZLX 2WD 7SEATER AC PS BS3,Automatic,DIESEL,2523
1014837,MAHINDRA,CL 550,2WD MDI,Automatic,DIESEL,2522
1014838,MAHINDRA,CL 550,2WD ST,Automatic,DIESEL,2523
1014839,MAHINDRA,CL 550,MDI 4WD TC,Automatic,DIESEL,2523
1014840,MAHINDRA,CL500MD,2WD,Automatic,DIESEL,2523
1014841,Mahindra,Gio,2WD BS III,Automatic,DIESEL,445
1014842,Mahindra,Gio,BS3,Automatic,DIESEL,445
1014843,Mahindra,Gio,STD,Automatic,DIESEL,445
1014844,Mahindra,Jeep,CLASSIC,Automatic,DIESEL,2520
1014845,Mahindra,Jeep,DISPOSAL 2000,Automatic,DIESEL,2112
1014846,Mahindra,Scorpio,2.2 BASE HAWK 9S,Automatic,DIESEL,2179
1014847,Mahindra,Scorpio,2.2 LX 9S,Automatic,DIESEL,2179
1014848,Mahindra,Scorpio,2.2 M2DI 9S,Automatic,DIESEL,2179
1014849,Mahindra,Scorpio,2.2 S10 4WD 8S,Automatic,DIESEL,2179
1014850,Mahindra,Scorpio,2.2 S6 8S,Automatic,DIESEL,2179
1014851,Mahindra,Scorpio,2.2 SLX 7S,Automatic,DIESEL,2179
1014852,Mahindra,Scorpio,2.2 SLX 8S,Automatic,DIESEL,2179
1014853,Mahindra,Scorpio,2.2 VLS M HAWK 8S,Automatic,DIESEL,2179
1014854,Mahindra,Scorpio,2.5 EX 7S,Automatic,DIESEL,2498
1014855,Mahindra,Scorpio,2.5 EX 9S,Automatic,DIESEL,2498
1014856,Mahindra,Scorpio,2.6 VLX 7S,Automatic,DIESEL,2609
1014857,Mahindra,Scorpio,2.6 VLX 8S,Automatic,DIESEL,2609
1014858,Mahindra,Supro,LX BS3 8STR,Automatic,DIESEL,909
1014859,Mahindra,Supro,LX BS4 8STR,Automatic,DIESEL,909
1014860,Mahindra,Supro,VX BS3 5STR,Automatic,DIESEL,909
1014861,Mahindra,Supro,VX BS3 8STR,Automatic,DIESEL,909
1014862,Mahindra,Supro,VX BS4 5STR,Automatic,DIESEL,909
1014863,Mahindra,Supro,VX BS4 8STR,Automatic,DIESEL,909
1014864,Mahindra,Supro,ZX BS3 5STR,Automatic,DIESEL,909
1014865,Mahindra,Thar,4WD BSIV,Automatic,DIESEL,2498
1014866,Mahindra,Voyager,STD,Automatic,DIESEL,2523
1014867,Mahindra,XUV500,AUTOMATIC,Automatic,DIESEL,2179
1014868,Mahindra,XUV500,R W10 FWD,Automatic,DIESEL,2179
1014869,Mahindra,XUV500,W8 XCLUSIVE NPS,Automatic,DIESEL,2179
1014870,Mahindra,Xylo,E8 ABS AIRBAG 8S,Automatic,DIESEL,2498
1014871,Mahindra,Xylo,H4 ABS 8S,Automatic,DIESEL,2179
1014872,Mahindra,Xylo,H8 ABS 8S,Automatic,DIESEL,2179
1014873,Maruti,800,AC BSIII,Automatic,PETROL,796
1014874,Maruti,800,AC,Automatic,LPG,796
1014875,Maruti,800,MPI BS III,Automatic,PETROL,796
1014876,Maruti,800,MPI BS III AC LIMITED EDITION,Automatic,PETROL,796
1014877,Maruti,Ertiga,LDI O SHVS,Automatic,DIESEL,1248
1014878,Maruti,Ertiga,ZDI PLUS SHVS,Automatic,DIESEL,1248
1014879,Maruti,Esteem,1.0 LX,Automatic,PETROL,993
1014880,Maruti,Esteem,1.3 LX BSII,Automatic,PETROL,1298
1014881,Maruti,Esteem,1.3 LX,Automatic,CNG,1298
1014882,Maruti,Esteem,1.3 LXI BSII,Automatic,PETROL,1298
1014883,Maruti,Esteem,1.3 LXI,Automatic,CNG,1298
1014884,Maruti,Esteem,1.3 VELOCITY,Automatic,PETROL,1298
1014885,Maruti,Esteem,1.3 VX,Automatic,CNG,1298
1014886,Maruti,Esteem,1.3 VX E2,Automatic,PETROL,1298
1014887,Maruti,Esteem,1.3 VXI BSII,Automatic,PETROL,1298
1014888,Maruti,Esteem,1.3 VXI BSIII,Automatic,PETROL,1298
1014889,Maruti,Esteem,1.5 DI BSII,Automatic,DIESEL,1527
1014890,Maruti,Esteem,1.6 BASE,Automatic,PETROL,1597
1014891,Maruti,Gypsy,KING HARD TOP MT,Manual,PETROL,1298
1014892,Maruti,Gypsy,KING SOFT TOP MT,Manual,PETROL,1298
1014893,Maruti,Swift Dzire,1.2 VXI ABS AT,Automatic,PETROL,1197
1014894,Maruti,Wagon R,1.0 LXI DUO,Automatic,PETROL,998
1014895,Maruti,Wagon R,1.1 LX DUO,Automatic,PETROL,1061
1014896,Maruti,Wagon R,1.1 LXI DUO,Automatic,PETROL,1061
1014897,Maruti,Zen,1.1 SPORTS,Automatic,PETROL,1061
1014898,Maruti,Zen,2 DOOR,Automatic,LPG,993
1014899,Maruti,Zen,D EPS,Automatic,DIESEL,1527
1014900,Maruti,Zen,LX,Automatic,CNG,993
1014901,Maruti,Zen,VX,Automatic,CNG,993
1014902,Maruti,Zen,VXI,Automatic,CNG,993
1014903,MERCEDES-BENZ,B-CLASS,B180 CDI,Automatic,PETROL,1595
1014904,MERCEDES-BENZ,C-CLASS,C 250 AVANTGRADE,Automatic,PETROL,2496
1014905,MERCEDES-BENZ,C-CLASS,C BE,Automatic,DIESEL,1796
1014906,MERCEDES-BENZ,C-CLASS,C220 CDI STYLE,Automatic,DIESEL,2143
1014907,Mercedes-Benz,E Class,200 BE WITH AT,Automatic,PETROL,1991
1014908,Mercedes-Benz,E Class,ELEGANCE 280,Automatic,PETROL,2997
1014909,Mercedes-Benz,E Class,ELEGANCE 280 CDI,Automatic,DIESEL,2987
1014910,Mitsubishi,Cedia,LXI,Automatic,PETROL,1999
1014911,Mitsubishi,Montero,3.2 AT,Automatic,DIESEL,3200
1014912,Mitsubishi,Montero,3.2 MT,Manual,DIESEL,3200
1014913,Mitsubishi,Outlander,2.4 BE,Automatic,PETROL,2360
1014914,Mitsubishi,Outlander,2.4 BL,Automatic,PETROL,2360
1014915,Nissan,Micra,1.2 AT,Automatic,PETROL,1198
1014916,Nissan,Teana,2.4 AT,Automatic,PETROL,2349
1014917,OPEL,ASTRA,STD,Automatic,DIESEL,1700
1014918,Porsche,911,CARRERA 4 COUPE,Automatic,PETROL,3596
1014919,Porsche,911,CARRERA 4S COUPE,Automatic,PETROL,3824
1014920,Porsche,911,CARRERA COUPE,Automatic,PETROL,3596
1014921,Porsche,911,CARRERA S COUPE,Automatic,PETROL,3596
1014922,Porsche,911,GT3 COUPE 2STR,Automatic,PETROL,3596
1014923,Porsche,911,GT3 RS COUPE 2STR,Automatic,PETROL,3596
1014924,Porsche,911,TARGA4 COUPE,Automatic,PETROL,3596
1014925,Porsche,911,TARGA4S COUPE,Automatic,PETROL,3596
1014926,Porsche,911,TURBO COUPE,Automatic,PETROL,3596
1014927,Porsche,BOXSTER,2.9 BASE TIPTRONIC,Automatic,PETROL,2893
1014928,Porsche,BOXSTER S,3.2 MT,Manual,PETROL,3200
1014929,Porsche,BOXSTER S,3.4 BASE TIPTRONIC,Automatic,PETROL,3436
1014930,Porsche,Cayenne,3,Automatic,DIESEL,3000
1014931,Porsche,Cayenne,2.9 TIPTRONIC S,Automatic,DIESEL,2860
1014932,Porsche,Cayenne,3.0 S TIPTRONIC HYBRID,Automatic,PETROL,2993
1014933,Porsche,Cayenne,3.2 TIPTRONIC TITANIUM METALLIC,Automatic,PETROL,3199
1014934,Porsche,Cayenne,3.6 TIPTRONIC AT,Automatic,PETROL,3598
1014935,Porsche,Cayenne,3.6 TIPTRONIC S,Automatic,PETROL,3598
1014936,Porsche,Cayenne,3.6 V6 TIPTRONIC,Automatic,PETROL,3598
1014937,Porsche,Cayenne,4.5 SV 8 MT,Manual,PETROL,4511
1014938,Porsche,Cayenne,4.8 GTS TIPTRONIC AT,Automatic,PETROL,4806
1014939,Porsche,Cayenne,4.8 MT,Manual,PETROL,4806
1014940,Porsche,Cayenne,4.8 S TIPTRONIC AT,Automatic,PETROL,4806
1014941,Porsche,Cayenne,4.8 TURBO AT,Automatic,PETROL,4806
1014942,Porsche,CAYMAN S,3.4 MT,Manual,PETROL,3436
1014943,Porsche,CAYMAN S,3.4 TIPTRONIC S,Automatic,PETROL,3387
1014944,Porsche,CAYMAN S,3.4 S COUPE,Automatic,PETROL,3387
1014945,Porsche,PANAMERA,3,Automatic,DIESEL,2967
1014946,Porsche,PANAMERA,3.0 SE HYBRID,Automatic,PETROL,2995
1014947,Porsche,PANAMERA,3.6 BASE,Automatic,PETROL,3605
1014948,Premier,Rio,1.3 CRDI 4 DX,Automatic,DIESEL,1248
1014949,Premier,Rio,1.3 LX,Automatic,DIESEL,1248
1014950,Renault,Duster,1.5 RXL HP OPT PLUS 110 PS,Automatic,DIESEL,1461
1014951,Renault,Duster,1.5 RXL HP OPT PLUS 85 PS,Automatic,DIESEL,1461
1014952,Renault,Duster,1.5 RXZ110 PS 4*4,Automatic,DIESEL,1461
1014953,Renault,Fluence,1.5 D,Automatic,DIESEL,1461
1014954,Renault,Fluence,2.0 P,Automatic,PETROL,1997
1014955,Renault,Koleos,2.0 DISCOVER,Automatic,DIESEL,1995
1014956,Renault,Koleos,2.0 VYOKOM,Automatic,DIESEL,1995
1014957,Rolls Royce,PHANTOM,PHANTOM SEDAN,Automatic,PETROL,6749
1014958,Rolls Royce,PHANTOM,SPORTS,Automatic,PETROL,2000
1014959,Skoda,Superb,2.0 TDI STYLE AT,Automatic,DIESEL,1968
1014960,Tata,Indica,1.4 V2,Automatic,CNG,1405
1014961,Tata,Indica,1.4 V2 LS EIII,Automatic,DIESEL,1405
1014962,Tata,Indica Vista,1.4 AURA,Automatic,DIESEL,1405
1014963,Tata,Indica Vista,1.4 AURA ABS,Automatic,DIESEL,1405
1014964,Tata,Indica Vista,1.4 LS TC EIII,Automatic,DIESEL,1405
1014965,Tata,Indica Vista,1.4 VX,Automatic,DIESEL,1405
1014966,Tata,Indigo,1.4 LS,Automatic,DIESEL,1396
1014967,Tata,Indigo,1.4 LX,Automatic,DIESEL,1396
1014968,Tata,Indigo,1.4 VX,Automatic,DIESEL,1396
1014969,TATA,MAGIC,HT,Automatic,DIESEL,702
1014970,Tata,Nano,BS II,Automatic,PETROL,624
1014971,Tata,Nano,CX BSIII,Automatic,PETROL,624
1014972,Tata,Nano,LX BSII,Automatic,PETROL,624
1014973,Tata,Safari,2.0 4X4 8S,Automatic,DIESEL,1948
1014974,Tata,Safari,2.0 BASE 7S,Automatic,DIESEL,1948
1014975,Tata,Safari,2.0 TCIC EX 4X4 8S,Automatic,DIESEL,1948
1014976,Tata,Safari,2.0 TCIC LX 4X4 8S,Automatic,DIESEL,1948
1014977,Tata,Safari,2.1 EXI 4X4 8S,Automatic,PETROL,2092
1014978,Tata,Safari,2.1 VXI 4X4 7S,Automatic,PETROL,2092
1014979,Tata,Safari,2.1 VXI 4X4 8S,Automatic,PETROL,2092
1014980,Tata,Safari Dicor,2.2 EX 4X2 8S,Automatic,DIESEL,2179
1014981,Tata,Sumo Gold,CX BS III 9S,Automatic,DIESEL,2956
1014982,Tata,Sumo Gold,CX PS BS III 9S,Automatic,DIESEL,2956
1014983,Tata,Sumo Gold,EX BS III 9S,Automatic,DIESEL,2956
1014984,Tata,Sumo Gold,EX CR4 7S,Automatic,DIESEL,2956
1014985,Tata,Sumo Gold,LX BS III 9S,Automatic,DIESEL,2956
1014986,TATA,SUMO SE+,BSII,Automatic,DIESEL,1948
1014987,TATA,SUMO SE+,BSIII,Automatic,DIESEL,1948
1014988,TATA,SUMO SPACIO,BASE 10S,Automatic,DIESEL,2956
1014989,TATA,SUMO SPACIO,BASE 6S,Automatic,DIESEL,2956
1014990,TATA,SUMO SPACIO,GOLD 10S,Automatic,DIESEL,2956
1014991,TATA,SUMO SPACIO,GOLD 6S,Automatic,DIESEL,2956
1014992,TATA,SUMO SPACIO,GOLD 9S,Automatic,DIESEL,2956
1014993,Toyota,Corolla Altis,HG,Automatic,DIESEL,1364
1014994,Toyota,Corolla Altis,HJ,Automatic,DIESEL,1364
1014995,Toyota,Corolla Altis,HL,Automatic,DIESEL,1364
1014996,Toyota,Etios,TRD SPORTIVO,Automatic,DIESEL,1364
1014997,Toyota,Etios Liva,EKGD SP,Automatic,DIESEL,1364
1014998,Toyota,Innova,2.5 GX BSIV 7S,Automatic,DIESEL,2494
1014999,Toyota,Innova,2.5 ZE4 7S,Automatic,DIESEL,2494
1015000,Toyota,Innova,CRYSTA 2.5 VX E3,Automatic,DIESEL,2494
1015001,Toyota,Land Cruiser,2.8 D LJ90R,Automatic,DIESEL,2779
1015002,Toyota,Land Cruiser,4.2 UZJ 100,Automatic,DIESEL,4163
1015003,Toyota,Land Cruiser,LC 200 PRM,Automatic,DIESEL,4461
1015004,Toyota,Land Cruiser,LC 200 STD,Automatic,DIESEL,4461
1015005,TOYOTA,PRADO,P5,Automatic,PETROL,4000
1015006,TOYOTA,PRADO,V,Automatic,DIESEL,2982
1015007,TOYOTA,QUALIS,STD,Automatic,PETROL,2446
1015008,TOYOTA,QUALIS,STD,Automatic,DIESEL,2446
1015009,VOLKSWAGEN,CROSS POLO,1.2 TDI HIGHLINE,Automatic,DIESEL,1593
1015010,VOLKSWAGEN,CROSS POLO,1.5 TDI,Automatic,DIESEL,1498
1015011,VOLKSWAGEN,JETTA,TDI 1.9 COMFORTLINE,Automatic,DIESEL,1896
1015012,VOLKSWAGEN,JETTA,TDI 1.9 TRENDLINE,Automatic,DIESEL,1896
1015013,VOLKSWAGEN,POLO,1.6 GT TDI,Automatic,DIESEL,1598
1015014,VOLVO,S80,T6 SUMMUM,Automatic,PETROL,3200
1015015,VOLVO,XC60,INSCRIPTION,Automatic,DIESEL,2400
1015016,VOLVO,XC60,MOMENTUM,Automatic,DIESEL,1984
1015017,VOLVO,XC90,MOMENTUM LUXURY,Automatic,DIESEL,1969
1015018,Hyundai,Creta,1.6 CRDI AT S PLUS,Automatic,DIESEL,1582
1015019,Hyundai,i20,1.4 BASE,Automatic,DIESEL,1396
1015020,Hyundai,Elantra,2.0 S,Automatic,PETROL,1999
1015021,Hyundai,Grand i10,1.1 BASE,Automatic,DIESEL,1120
1015022,Honda,CRV,2.4L 2WD,Automatic,PETROL,2354
1014475,Hyundai,Santro Xing,LE,Automatic,PETROL,1086
1015024,Maserati,GRAN TURISMO,4.2 V8,Automatic,PETROL,4224
1015025,Maserati,QUATTROPORTE,GTS,Automatic,PETROL,3799
1015026,Maserati,GRAN CABRIO,4.2 V8,Automatic,PETROL,4691
1015027,Maserati,GHIBLI,DIESEL(2987),Automatic,DIESEL,2987
1015028,Maserati,QUATTROPORTE,DIESEL,Automatic,DIESEL,2987
1015029,Jaguar,XJ,3.0L,Automatic,DIESEL,2993
1015030,Tata,Hexa,XT 4X2,Automatic,DIESEL,2179
1015031,Tata,Hexa,XTA 4X2,Automatic,DIESEL,2179
1015032,Maruti,Ciaz,S PETROL,Automatic,PETROL,1373
1015033,Mahindra,KUV 100 NXT,1.2 K2 DIESEL PLUS 6 SEATER,Automatic,DIESEL,1198
1015034,Mahindra,KUV 100 NXT,1.2 K2 DIESEL 6 SEATER,Automatic,DIESEL,1198
1015035,Mahindra,KUV 100 NXT,1.2 K4 DIESEL PLUS 5 SEATER,Automatic,DIESEL,1198
1015036,FIAT,PUNTO EVO,ACTIVE 1.2,Automatic,PETROL,1172
1015037,FIAT,PUNTO EVO,1.2 DYNAMIC,Automatic,PETROL,1172
1015038,FIAT,PUNTO EVO,SPORT 93 PS MULTIJET,Automatic,DIESEL,1248
1015039,FIAT,PUNTO,PURE 1.2,Automatic,PETROL,1172
1015040,Mahindra,KUV 100 NXT,1.2 K4 DIESEL PLUS 6 SEATER,Automatic,DIESEL,1198
1015041,Mahindra,KUV 100 NXT,1.2 K6 DIESEL PLUS 5 SEATER,Automatic,DIESEL,1198
1015042,Mahindra,KUV 100 NXT,1.2 K6 DIESEL PLUS 6 SEATER,Automatic,DIESEL,1198
1015043,Mahindra,KUV 100 NXT,1.2 K8 DIESEL 5 SEATER,Automatic,DIESEL,1198
1015044,Mahindra,KUV 100 NXT,1.2 K8 DIESEL 6 SEATER,Automatic,DIESEL,1198
1015045,Mahindra,KUV 100 NXT,1.2 K8 DIESEL DUEL TONE 6 SEATER,Automatic,DIESEL,1198
1015046,Mahindra,KUV 100 NXT,1.2 K8 PETROL 5 SEATER,Automatic,PETROL,1198
1015047,Mahindra,KUV 100 NXT,1.2 K8 PETROL 6 SEATER,Automatic,PETROL,1198
1015048,Mahindra,KUV 100 NXT,1.2 K2 PETROL PLUS 6 SEATER,Automatic,PETROL,1198
1015049,Mahindra,KUV 100 NXT,1.2 K4 PETROL PLUS 5 SEATER,Automatic,PETROL,1198
1015050,Mahindra,KUV 100 NXT,1.2 K4 PETROL PLUS 6 SEATER,Automatic,PETROL,1198
1015051,Mahindra,KUV 100 NXT,1.2 K6 PETROL PLUS 5 SEATER,Automatic,PETROL,1198
1015052,Mahindra,KUV 100 NXT,1.2 K6 PETROL PLUS 6 SEATER,Automatic,PETROL,1198
1015053,Mahindra,KUV 100 NXT,1.2 K8 PETROL DUEL TONE 6 SEATER,Automatic,PETROL,1198
1015054,Honda,Accord,HYBRID,Automatic,PETROL,1993
1015055,Mahindra,KUV 100 NXT,1.2 K2 PETROL 6 SEATER,Automatic,PETROL,1198
1015056,Honda,City,1.5 S ELEGANCE,Automatic,PETROL,1497
1015057,Honda,City,1.5 S INSPIRE,Automatic,PETROL,1497
1015058,Honda,City,1.5 V ELEGANCE,Automatic,PETROL,1497
1015059,Honda,City,1.5 V AT (AVN),Automatic,PETROL,1497
1015060,Honda,City,1.5 V MT (AVN),Manual,PETROL,1497
1015061,Honda,City,1.5 V AT EXCLUSIVE,Automatic,PETROL,1497
1015062,Honda,City,1.5 V MT EXCLUSIVE,Manual,PETROL,1497
1015063,Renault,Kwid,1.0 RXL,Automatic,PETROL,999
1015064,VOLKSWAGEN,PASSAT,2.0 TDI BLUEMOTION HIGHLINE,Automatic,DIESEL,1968
1015065,VOLKSWAGEN,PASSAT,2.0 TDI BLUEMOTION TRENDLINE,Automatic,DIESEL,1968
1015066,VOLKSWAGEN,PASSAT,2.0 TDI BLUEMOTION COMFORTLINE,Automatic,DIESEL,1968
1015067,Renault,Pulse,RXE DIESEL,Automatic,DIESEL,1461
1015068,Renault,Koleos,4X2 MT,Manual,DIESEL,1995
1015069,Hyundai,Verna,1.4 VTVT E,Automatic,PETROL,1396
1015070,Hyundai,Verna,1.4 VTVT EX,Automatic,PETROL,1396
1015071,Hyundai,Verna,1.6 CRDI EX,Automatic,DIESEL,1582
1015072,Hyundai,Verna,1.6 CRDI EX AT,Automatic,DIESEL,1582
1015073,Maruti,Swift,ZDI AMT,Manual,DIESEL,1248
1015074,Tata,Tiago,WIZZ EDITION PETROL,Automatic,PETROL,1199
1015075,Tata,Tiago,WIZZ EDITION DIESEL,Automatic,DIESEL,1047
1015076,Tata,Tigor,REVOTRON XZA,Automatic,PETROL,1199
1015077,Tata,Tigor,REVOTRON XTA,Automatic,PETROL,1199
1015078,Jeep,Grand Cherokee,SRT,Automatic,PETROL,6417
1015079,Jeep,Grand Cherokee,LIMITED,Automatic,DIESEL,2987
1015080,Renault,Captur,1.5 RXE,Automatic,DIESEL,1461
1015081,Renault,Captur,1.5 RXL,Automatic,DIESEL,1461
1015082,Renault,Captur,1.5 RXT,Automatic,DIESEL,1461
1015083,Renault,Captur,1.5 PLATINE,Automatic,DIESEL,1461
1015084,Renault,Captur,1.5 RXT MONO,Automatic,DIESEL,1461
1015085,Renault,Captur,1.5 PLATINE MONO,Automatic,DIESEL,1461
1015086,Renault,Captur,1.5 RXE,Automatic,PETROL,1498
1015087,Renault,Captur,1.5 RXL,Automatic,PETROL,1498
1015088,Renault,Captur,1.5 RXT,Automatic,PETROL,1498
1015089,Renault,Captur,1.5 RXT MONO,Automatic,PETROL,1498
1015090,SKODA,KODIAQ,STYLE TDI 4X4 AT,Automatic,DIESEL,1968
1015091,Jeep,WRANGLER,UNLIMITED 4X4 DIESEL,Automatic,DIESEL,2799
1015092,Jeep,WRANGLER,UNLIMITED 4X4 PETROL,Automatic,PETROL,3604
1015093,Hyundai,Tucson,NU 2.0 2WD AT GLS,Automatic,PETROL,1999
1015094,TOYOTA,YARIS,J MT,Manual,PETROL,1496
1015095,TOYOTA,YARIS,G MT,Manual,PETROL,1496
1015096,TOYOTA,YARIS,V MT,Manual,PETROL,1496
1015097,TOYOTA,YARIS,VX MT,Manual,PETROL,1496
1015098,Honda,City,1.5 V CVT I VTEC,Automatic,PETROL,1497
1015099,VOLKSWAGEN,POLO,1.5 TDI ALL STAR,Automatic,DIESEL,1498
1015100,VOLKSWAGEN,POLO,1.2 MPI ALL STAR,Automatic,PETROL,1198
1015101,Hyundai,Grand i10,1.2 CRDI SPORTZ,Automatic,DIESEL,1186
1015102,Ford,Ecosport,1.5 SIGNATURE TDCI,Automatic,DIESEL,1498
1015103,Ford,Ecosport,1.5 SIGNATURE MT TIVCT,Manual,PETROL,1499
1015104,Ford,Ecosport,1.5 SIGNATURE AT TIVCT,Automatic,PETROL,1499
1015105,VOLKSWAGEN,JETTA,2.0 TDI MT,Manual,DIESEL,1986
1015106,JAGUAR,F PACE,2.0L PRESTIGE,Automatic,DIESEL,1999
1015107,JAGUAR,F PACE,2.0L PURE,Automatic,DIESEL,1999
1015108,JAGUAR,F PACE,3.0L FIRST EDITION,Automatic,DIESEL,2993
1015109,JAGUAR,F PACE,3.0L R SPORT,Automatic,DIESEL,2993
1015110,Mahindra,TUV300,T10,Automatic,DIESEL,1493
1015111,Mahindra,TUV300,T10 DUAL TONE,Automatic,DIESEL,1493
1015112,Mahindra,TUV300,T10 AMT,Manual,DIESEL,1493
1015113,Mahindra,TUV300,T10 AMT DUAL TONE,Manual,DIESEL,1493
1015114,Mahindra,Scorpio,2.5 S3 7 SEATER,Automatic,DIESEL,2523
1015115,Mahindra,Scorpio,S5 7 SEATER,Automatic,DIESEL,2179
1015116,Mahindra,Scorpio,S7 120,Automatic,DIESEL,2179
1015117,Mahindra,Scorpio,S7 140,Automatic,DIESEL,2179
1015118,Mahindra,Scorpio,S11 7 SEATER,Automatic,DIESEL,2179
